start,startPosition,end,endPosition,frequency
64,"[157.9980011, 105.8190002, 154.4190063]",57,"[143.9880066, 174.8549957, 137.7160034]",6
64,"[157.9980011, 105.8190002, 154.4190063]",58,"[146.345993, 165.3130035, 141.4450073]",5
64,"[157.9980011, 105.8190002, 154.4190063]",59,"[151.7429962, 155.5279999, 144.3860016]",3
64,"[157.9980011, 105.8190002, 154.4190063]",60,"[151.2940063, 145.7890015, 147.4069977]",4
64,"[157.9980011, 105.8190002, 154.4190063]",61,"[154.4859924, 137.5749969, 149.378006]",3
64,"[157.9980011, 105.8190002, 154.4190063]",62,"[155.1399994, 128.4019928, 151.8249969]",6
64,"[157.9980011, 105.8190002, 154.4190063]",63,"[156.1549988, 120.0169983, 153.4470062]",8
64,"[157.9980011, 105.8190002, 154.4190063]",69,"[152.173996, 131.003006, 157.151001]",1
64,"[157.9980011, 105.8190002, 154.4190063]",70,"[151.7799988, 123.7529984, 158.2429962]",5
64,"[157.9980011, 105.8190002, 154.4190063]",72,"[156.5449982, 102.3290024, 159.7810059]",6
64,"[157.9980011, 105.8190002, 154.4190063]",74,"[143.0890045, 162.6399994, 158.6560059]",1
64,"[157.9980011, 105.8190002, 154.4190063]",75,"[144.1439972, 151.8390045, 162.9219971]",1
64,"[157.9980011, 105.8190002, 154.4190063]",76,"[148.2059937, 142.6670074, 160.7960052]",1
64,"[157.9980011, 105.8190002, 154.4190063]",77,"[147.1609955, 134.2330017, 165.076004]",3
64,"[157.9980011, 105.8190002, 154.4190063]",78,"[150.5050049, 122.2490005, 165.6860046]",4
64,"[157.9980011, 105.8190002, 154.4190063]",79,"[151.3110046, 110.5469971, 164.7810059]",5
64,"[157.9980011, 105.8190002, 154.4190063]",80,"[153.977005, 99.99990082, 164.8159943]",2
64,"[157.9980011, 105.8190002, 154.4190063]",81,"[131.3990021, 172.6230011, 161.6049957]",2
64,"[157.9980011, 105.8190002, 154.4190063]",83,"[140.5249939, 148.4060059, 167.2109985]",2
64,"[157.9980011, 105.8190002, 154.4190063]",84,"[142.7519989, 136.5160065, 168.7149963]",2
64,"[157.9980011, 105.8190002, 154.4190063]",85,"[142.0429993, 130.0619965, 169.8990021]",3
64,"[157.9980011, 105.8190002, 154.4190063]",86,"[145.1690063, 114.9560013, 171.4060059]",1
64,"[157.9980011, 105.8190002, 154.4190063]",87,"[146.7590027, 103.5790024, 170.7570038]",2
64,"[157.9980011, 105.8190002, 154.4190063]",88,"[147.7610016, 94.17849731, 171.5590057]",2
64,"[157.9980011, 105.8190002, 154.4190063]",89,"[128.6710052, 165.6470032, 169.845993]",2
64,"[157.9980011, 105.8190002, 154.4190063]",91,"[137.1580048, 147.8760071, 171.6820068]",1
64,"[157.9980011, 105.8190002, 154.4190063]",92,"[140.1150055, 132.2189941, 171.2709961]",1
64,"[157.9980011, 105.8190002, 154.4190063]",93,"[137.6660004, 123.0029984, 177.147995]",1
64,"[157.9980011, 105.8190002, 154.4190063]",95,"[142.2890015, 98.17539978, 177.878006]",1
64,"[157.9980011, 105.8190002, 154.4190063]",104,"[137.6719971, 83.3588028, 181.8200073]",1
67,"[150.8910065, 152.9409943, 152.048996]",70,"[151.7799988, 123.7529984, 158.2429962]",1
67,"[150.8910065, 152.9409943, 152.048996]",74,"[143.0890045, 162.6399994, 158.6560059]",1
67,"[150.8910065, 152.9409943, 152.048996]",75,"[144.1439972, 151.8390045, 162.9219971]",2
67,"[150.8910065, 152.9409943, 152.048996]",83,"[140.5249939, 148.4060059, 167.2109985]",1
67,"[150.8910065, 152.9409943, 152.048996]",84,"[142.7519989, 136.5160065, 168.7149963]",1
67,"[150.8910065, 152.9409943, 152.048996]",91,"[137.1580048, 147.8760071, 171.6820068]",1
67,"[150.8910065, 152.9409943, 152.048996]",92,"[140.1150055, 132.2189941, 171.2709961]",1
68,"[149.654007, 142.7079926, 152.904007]",75,"[144.1439972, 151.8390045, 162.9219971]",1
68,"[149.654007, 142.7079926, 152.904007]",83,"[140.5249939, 148.4060059, 167.2109985]",1
69,"[152.173996, 131.003006, 157.151001]",41,"[144.4600067, 172.7590027, 126.1689987]",1
69,"[152.173996, 131.003006, 157.151001]",55,"[158.6190033, 123.2190018, 146.7550049]",1
69,"[152.173996, 131.003006, 157.151001]",57,"[143.9880066, 174.8549957, 137.7160034]",2
69,"[152.173996, 131.003006, 157.151001]",58,"[146.345993, 165.3130035, 141.4450073]",2
69,"[152.173996, 131.003006, 157.151001]",59,"[151.7429962, 155.5279999, 144.3860016]",2
69,"[152.173996, 131.003006, 157.151001]",60,"[151.2940063, 145.7890015, 147.4069977]",1
69,"[152.173996, 131.003006, 157.151001]",61,"[154.4859924, 137.5749969, 149.378006]",2
69,"[152.173996, 131.003006, 157.151001]",62,"[155.1399994, 128.4019928, 151.8249969]",2
69,"[152.173996, 131.003006, 157.151001]",63,"[156.1549988, 120.0169983, 153.4470062]",1
69,"[152.173996, 131.003006, 157.151001]",64,"[157.9980011, 105.8190002, 154.4190063]",1
69,"[152.173996, 131.003006, 157.151001]",70,"[151.7799988, 123.7529984, 158.2429962]",2
69,"[152.173996, 131.003006, 157.151001]",72,"[156.5449982, 102.3290024, 159.7810059]",1
69,"[152.173996, 131.003006, 157.151001]",77,"[147.1609955, 134.2330017, 165.076004]",4
69,"[152.173996, 131.003006, 157.151001]",79,"[151.3110046, 110.5469971, 164.7810059]",1
69,"[152.173996, 131.003006, 157.151001]",81,"[131.3990021, 172.6230011, 161.6049957]",2
69,"[152.173996, 131.003006, 157.151001]",84,"[142.7519989, 136.5160065, 168.7149963]",1
69,"[152.173996, 131.003006, 157.151001]",86,"[145.1690063, 114.9560013, 171.4060059]",1
69,"[152.173996, 131.003006, 157.151001]",87,"[146.7590027, 103.5790024, 170.7570038]",2
69,"[152.173996, 131.003006, 157.151001]",88,"[147.7610016, 94.17849731, 171.5590057]",1
69,"[152.173996, 131.003006, 157.151001]",91,"[137.1580048, 147.8760071, 171.6820068]",2
69,"[152.173996, 131.003006, 157.151001]",94,"[140.3159943, 109.0910034, 177.4259949]",1
70,"[151.7799988, 123.7529984, 158.2429962]",13,"[138.2689972, 179.3699951, 124.5009995]",6
70,"[151.7799988, 123.7529984, 158.2429962]",19,"[134.6849976, 137.822998, 78.49230194]",4
70,"[151.7799988, 123.7529984, 158.2429962]",20,"[140.0559998, 145.1410065, 84.12349701]",2
70,"[151.7799988, 123.7529984, 158.2429962]",37,"[149.3670044, 59.48680115, 141.0269928]",1
70,"[151.7799988, 123.7529984, 158.2429962]",39,"[152.2220001, 68.46289825, 157.4160004]",2
70,"[151.7799988, 123.7529984, 158.2429962]",40,"[150.8509979, 71.82060242, 164.5240021]",1
70,"[151.7799988, 123.7529984, 158.2429962]",41,"[144.4600067, 172.7590027, 126.1689987]",1
70,"[151.7799988, 123.7529984, 158.2429962]",45,"[156.0410004, 139.3359985, 136.3329926]",3
70,"[151.7799988, 123.7529984, 158.2429962]",48,"[160.5249939, 110.7419968, 140.3540039]",1
70,"[151.7799988, 123.7529984, 158.2429962]",53,"[153.8890076, 140.7480011, 141.076004]",1
70,"[151.7799988, 123.7529984, 158.2429962]",55,"[158.6190033, 123.2190018, 146.7550049]",5
70,"[151.7799988, 123.7529984, 158.2429962]",56,"[158.3450012, 113.0589981, 147.6470032]",1
70,"[151.7799988, 123.7529984, 158.2429962]",57,"[143.9880066, 174.8549957, 137.7160034]",13
70,"[151.7799988, 123.7529984, 158.2429962]",58,"[146.345993, 165.3130035, 141.4450073]",31
70,"[151.7799988, 123.7529984, 158.2429962]",59,"[151.7429962, 155.5279999, 144.3860016]",44
70,"[151.7799988, 123.7529984, 158.2429962]",60,"[151.2940063, 145.7890015, 147.4069977]",18
70,"[151.7799988, 123.7529984, 158.2429962]",61,"[154.4859924, 137.5749969, 149.378006]",7
70,"[151.7799988, 123.7529984, 158.2429962]",62,"[155.1399994, 128.4019928, 151.8249969]",23
70,"[151.7799988, 123.7529984, 158.2429962]",63,"[156.1549988, 120.0169983, 153.4470062]",27
70,"[151.7799988, 123.7529984, 158.2429962]",64,"[157.9980011, 105.8190002, 154.4190063]",12
70,"[151.7799988, 123.7529984, 158.2429962]",68,"[149.654007, 142.7079926, 152.904007]",1
70,"[151.7799988, 123.7529984, 158.2429962]",69,"[152.173996, 131.003006, 157.151001]",4
70,"[151.7799988, 123.7529984, 158.2429962]",72,"[156.5449982, 102.3290024, 159.7810059]",36
70,"[151.7799988, 123.7529984, 158.2429962]",74,"[143.0890045, 162.6399994, 158.6560059]",2
70,"[151.7799988, 123.7529984, 158.2429962]",75,"[144.1439972, 151.8390045, 162.9219971]",6
70,"[151.7799988, 123.7529984, 158.2429962]",76,"[148.2059937, 142.6670074, 160.7960052]",4
70,"[151.7799988, 123.7529984, 158.2429962]",77,"[147.1609955, 134.2330017, 165.076004]",19
70,"[151.7799988, 123.7529984, 158.2429962]",78,"[150.5050049, 122.2490005, 165.6860046]",38
70,"[151.7799988, 123.7529984, 158.2429962]",79,"[151.3110046, 110.5469971, 164.7810059]",33
70,"[151.7799988, 123.7529984, 158.2429962]",80,"[153.977005, 99.99990082, 164.8159943]",21
70,"[151.7799988, 123.7529984, 158.2429962]",81,"[131.3990021, 172.6230011, 161.6049957]",26
70,"[151.7799988, 123.7529984, 158.2429962]",82,"[138.1589966, 161.0829926, 165.0639954]",1
70,"[151.7799988, 123.7529984, 158.2429962]",83,"[140.5249939, 148.4060059, 167.2109985]",15
70,"[151.7799988, 123.7529984, 158.2429962]",84,"[142.7519989, 136.5160065, 168.7149963]",5
70,"[151.7799988, 123.7529984, 158.2429962]",85,"[142.0429993, 130.0619965, 169.8990021]",18
70,"[151.7799988, 123.7529984, 158.2429962]",86,"[145.1690063, 114.9560013, 171.4060059]",1
70,"[151.7799988, 123.7529984, 158.2429962]",87,"[146.7590027, 103.5790024, 170.7570038]",18
70,"[151.7799988, 123.7529984, 158.2429962]",88,"[147.7610016, 94.17849731, 171.5590057]",7
70,"[151.7799988, 123.7529984, 158.2429962]",89,"[128.6710052, 165.6470032, 169.845993]",16
70,"[151.7799988, 123.7529984, 158.2429962]",90,"[133.4210052, 161.3540039, 169.8049927]",1
70,"[151.7799988, 123.7529984, 158.2429962]",91,"[137.1580048, 147.8760071, 171.6820068]",8
70,"[151.7799988, 123.7529984, 158.2429962]",92,"[140.1150055, 132.2189941, 171.2709961]",7
70,"[151.7799988, 123.7529984, 158.2429962]",93,"[137.6660004, 123.0029984, 177.147995]",5
70,"[151.7799988, 123.7529984, 158.2429962]",95,"[142.2890015, 98.17539978, 177.878006]",9
70,"[151.7799988, 123.7529984, 158.2429962]",96,"[143.9230042, 88.27010345, 177.401001]",3
70,"[151.7799988, 123.7529984, 158.2429962]",100,"[131.3910065, 125.6579971, 183.0509949]",2
70,"[151.7799988, 123.7529984, 158.2429962]",104,"[137.6719971, 83.3588028, 181.8200073]",1
72,"[156.5449982, 102.3290024, 159.7810059]",13,"[138.2689972, 179.3699951, 124.5009995]",6
72,"[156.5449982, 102.3290024, 159.7810059]",19,"[134.6849976, 137.822998, 78.49230194]",4
72,"[156.5449982, 102.3290024, 159.7810059]",37,"[149.3670044, 59.48680115, 141.0269928]",1
72,"[156.5449982, 102.3290024, 159.7810059]",39,"[152.2220001, 68.46289825, 157.4160004]",3
72,"[156.5449982, 102.3290024, 159.7810059]",40,"[150.8509979, 71.82060242, 164.5240021]",1
72,"[156.5449982, 102.3290024, 159.7810059]",41,"[144.4600067, 172.7590027, 126.1689987]",3
72,"[156.5449982, 102.3290024, 159.7810059]",45,"[156.0410004, 139.3359985, 136.3329926]",3
72,"[156.5449982, 102.3290024, 159.7810059]",48,"[160.5249939, 110.7419968, 140.3540039]",1
72,"[156.5449982, 102.3290024, 159.7810059]",55,"[158.6190033, 123.2190018, 146.7550049]",5
72,"[156.5449982, 102.3290024, 159.7810059]",56,"[158.3450012, 113.0589981, 147.6470032]",2
72,"[156.5449982, 102.3290024, 159.7810059]",57,"[143.9880066, 174.8549957, 137.7160034]",10
72,"[156.5449982, 102.3290024, 159.7810059]",58,"[146.345993, 165.3130035, 141.4450073]",26
72,"[156.5449982, 102.3290024, 159.7810059]",59,"[151.7429962, 155.5279999, 144.3860016]",41
72,"[156.5449982, 102.3290024, 159.7810059]",60,"[151.2940063, 145.7890015, 147.4069977]",17
72,"[156.5449982, 102.3290024, 159.7810059]",61,"[154.4859924, 137.5749969, 149.378006]",8
72,"[156.5449982, 102.3290024, 159.7810059]",62,"[155.1399994, 128.4019928, 151.8249969]",19
72,"[156.5449982, 102.3290024, 159.7810059]",63,"[156.1549988, 120.0169983, 153.4470062]",26
72,"[156.5449982, 102.3290024, 159.7810059]",64,"[157.9980011, 105.8190002, 154.4190063]",9
72,"[156.5449982, 102.3290024, 159.7810059]",69,"[152.173996, 131.003006, 157.151001]",2
72,"[156.5449982, 102.3290024, 159.7810059]",70,"[151.7799988, 123.7529984, 158.2429962]",34
72,"[156.5449982, 102.3290024, 159.7810059]",74,"[143.0890045, 162.6399994, 158.6560059]",7
72,"[156.5449982, 102.3290024, 159.7810059]",75,"[144.1439972, 151.8390045, 162.9219971]",13
72,"[156.5449982, 102.3290024, 159.7810059]",76,"[148.2059937, 142.6670074, 160.7960052]",10
72,"[156.5449982, 102.3290024, 159.7810059]",77,"[147.1609955, 134.2330017, 165.076004]",14
72,"[156.5449982, 102.3290024, 159.7810059]",78,"[150.5050049, 122.2490005, 165.6860046]",25
72,"[156.5449982, 102.3290024, 159.7810059]",79,"[151.3110046, 110.5469971, 164.7810059]",25
72,"[156.5449982, 102.3290024, 159.7810059]",80,"[153.977005, 99.99990082, 164.8159943]",19
72,"[156.5449982, 102.3290024, 159.7810059]",81,"[131.3990021, 172.6230011, 161.6049957]",31
72,"[156.5449982, 102.3290024, 159.7810059]",82,"[138.1589966, 161.0829926, 165.0639954]",4
72,"[156.5449982, 102.3290024, 159.7810059]",83,"[140.5249939, 148.4060059, 167.2109985]",21
72,"[156.5449982, 102.3290024, 159.7810059]",84,"[142.7519989, 136.5160065, 168.7149963]",14
72,"[156.5449982, 102.3290024, 159.7810059]",85,"[142.0429993, 130.0619965, 169.8990021]",12
72,"[156.5449982, 102.3290024, 159.7810059]",86,"[145.1690063, 114.9560013, 171.4060059]",2
72,"[156.5449982, 102.3290024, 159.7810059]",87,"[146.7590027, 103.5790024, 170.7570038]",12
72,"[156.5449982, 102.3290024, 159.7810059]",88,"[147.7610016, 94.17849731, 171.5590057]",12
72,"[156.5449982, 102.3290024, 159.7810059]",89,"[128.6710052, 165.6470032, 169.845993]",9
72,"[156.5449982, 102.3290024, 159.7810059]",90,"[133.4210052, 161.3540039, 169.8049927]",2
72,"[156.5449982, 102.3290024, 159.7810059]",91,"[137.1580048, 147.8760071, 171.6820068]",8
72,"[156.5449982, 102.3290024, 159.7810059]",92,"[140.1150055, 132.2189941, 171.2709961]",14
72,"[156.5449982, 102.3290024, 159.7810059]",93,"[137.6660004, 123.0029984, 177.147995]",9
72,"[156.5449982, 102.3290024, 159.7810059]",95,"[142.2890015, 98.17539978, 177.878006]",5
72,"[156.5449982, 102.3290024, 159.7810059]",96,"[143.9230042, 88.27010345, 177.401001]",2
72,"[156.5449982, 102.3290024, 159.7810059]",100,"[131.3910065, 125.6579971, 183.0509949]",1
72,"[156.5449982, 102.3290024, 159.7810059]",102,"[133.1990051, 102.9140015, 184.3399963]",1
72,"[156.5449982, 102.3290024, 159.7810059]",104,"[137.6719971, 83.3588028, 181.8200073]",1
74,"[143.0890045, 162.6399994, 158.6560059]",13,"[138.2689972, 179.3699951, 124.5009995]",1
74,"[143.0890045, 162.6399994, 158.6560059]",19,"[134.6849976, 137.822998, 78.49230194]",2
74,"[143.0890045, 162.6399994, 158.6560059]",39,"[152.2220001, 68.46289825, 157.4160004]",1
74,"[143.0890045, 162.6399994, 158.6560059]",40,"[150.8509979, 71.82060242, 164.5240021]",2
74,"[143.0890045, 162.6399994, 158.6560059]",41,"[144.4600067, 172.7590027, 126.1689987]",1
74,"[143.0890045, 162.6399994, 158.6560059]",55,"[158.6190033, 123.2190018, 146.7550049]",1
74,"[143.0890045, 162.6399994, 158.6560059]",56,"[158.3450012, 113.0589981, 147.6470032]",1
74,"[143.0890045, 162.6399994, 158.6560059]",57,"[143.9880066, 174.8549957, 137.7160034]",1
74,"[143.0890045, 162.6399994, 158.6560059]",58,"[146.345993, 165.3130035, 141.4450073]",3
74,"[143.0890045, 162.6399994, 158.6560059]",59,"[151.7429962, 155.5279999, 144.3860016]",4
74,"[143.0890045, 162.6399994, 158.6560059]",60,"[151.2940063, 145.7890015, 147.4069977]",2
74,"[143.0890045, 162.6399994, 158.6560059]",61,"[154.4859924, 137.5749969, 149.378006]",1
74,"[143.0890045, 162.6399994, 158.6560059]",62,"[155.1399994, 128.4019928, 151.8249969]",3
74,"[143.0890045, 162.6399994, 158.6560059]",63,"[156.1549988, 120.0169983, 153.4470062]",3
74,"[143.0890045, 162.6399994, 158.6560059]",68,"[149.654007, 142.7079926, 152.904007]",1
74,"[143.0890045, 162.6399994, 158.6560059]",69,"[152.173996, 131.003006, 157.151001]",1
74,"[143.0890045, 162.6399994, 158.6560059]",70,"[151.7799988, 123.7529984, 158.2429962]",2
74,"[143.0890045, 162.6399994, 158.6560059]",72,"[156.5449982, 102.3290024, 159.7810059]",4
74,"[143.0890045, 162.6399994, 158.6560059]",75,"[144.1439972, 151.8390045, 162.9219971]",7
74,"[143.0890045, 162.6399994, 158.6560059]",76,"[148.2059937, 142.6670074, 160.7960052]",1
74,"[143.0890045, 162.6399994, 158.6560059]",77,"[147.1609955, 134.2330017, 165.076004]",1
74,"[143.0890045, 162.6399994, 158.6560059]",78,"[150.5050049, 122.2490005, 165.6860046]",4
74,"[143.0890045, 162.6399994, 158.6560059]",79,"[151.3110046, 110.5469971, 164.7810059]",3
74,"[143.0890045, 162.6399994, 158.6560059]",80,"[153.977005, 99.99990082, 164.8159943]",3
74,"[143.0890045, 162.6399994, 158.6560059]",81,"[131.3990021, 172.6230011, 161.6049957]",3
74,"[143.0890045, 162.6399994, 158.6560059]",82,"[138.1589966, 161.0829926, 165.0639954]",3
74,"[143.0890045, 162.6399994, 158.6560059]",83,"[140.5249939, 148.4060059, 167.2109985]",12
74,"[143.0890045, 162.6399994, 158.6560059]",84,"[142.7519989, 136.5160065, 168.7149963]",7
74,"[143.0890045, 162.6399994, 158.6560059]",85,"[142.0429993, 130.0619965, 169.8990021]",2
74,"[143.0890045, 162.6399994, 158.6560059]",86,"[145.1690063, 114.9560013, 171.4060059]",1
74,"[143.0890045, 162.6399994, 158.6560059]",87,"[146.7590027, 103.5790024, 170.7570038]",2
74,"[143.0890045, 162.6399994, 158.6560059]",88,"[147.7610016, 94.17849731, 171.5590057]",2
74,"[143.0890045, 162.6399994, 158.6560059]",89,"[128.6710052, 165.6470032, 169.845993]",3
74,"[143.0890045, 162.6399994, 158.6560059]",90,"[133.4210052, 161.3540039, 169.8049927]",2
74,"[143.0890045, 162.6399994, 158.6560059]",91,"[137.1580048, 147.8760071, 171.6820068]",2
74,"[143.0890045, 162.6399994, 158.6560059]",92,"[140.1150055, 132.2189941, 171.2709961]",7
74,"[143.0890045, 162.6399994, 158.6560059]",93,"[137.6660004, 123.0029984, 177.147995]",1
74,"[143.0890045, 162.6399994, 158.6560059]",94,"[140.3159943, 109.0910034, 177.4259949]",1
74,"[143.0890045, 162.6399994, 158.6560059]",95,"[142.2890015, 98.17539978, 177.878006]",1
74,"[143.0890045, 162.6399994, 158.6560059]",96,"[143.9230042, 88.27010345, 177.401001]",1
74,"[143.0890045, 162.6399994, 158.6560059]",100,"[131.3910065, 125.6579971, 183.0509949]",1
74,"[143.0890045, 162.6399994, 158.6560059]",102,"[133.1990051, 102.9140015, 184.3399963]",1
75,"[144.1439972, 151.8390045, 162.9219971]",13,"[138.2689972, 179.3699951, 124.5009995]",1
75,"[144.1439972, 151.8390045, 162.9219971]",19,"[134.6849976, 137.822998, 78.49230194]",5
75,"[144.1439972, 151.8390045, 162.9219971]",39,"[152.2220001, 68.46289825, 157.4160004]",13
75,"[144.1439972, 151.8390045, 162.9219971]",40,"[150.8509979, 71.82060242, 164.5240021]",2
75,"[144.1439972, 151.8390045, 162.9219971]",41,"[144.4600067, 172.7590027, 126.1689987]",3
75,"[144.1439972, 151.8390045, 162.9219971]",48,"[160.5249939, 110.7419968, 140.3540039]",1
75,"[144.1439972, 151.8390045, 162.9219971]",55,"[158.6190033, 123.2190018, 146.7550049]",1
75,"[144.1439972, 151.8390045, 162.9219971]",57,"[143.9880066, 174.8549957, 137.7160034]",3
75,"[144.1439972, 151.8390045, 162.9219971]",58,"[146.345993, 165.3130035, 141.4450073]",12
75,"[144.1439972, 151.8390045, 162.9219971]",59,"[151.7429962, 155.5279999, 144.3860016]",15
75,"[144.1439972, 151.8390045, 162.9219971]",60,"[151.2940063, 145.7890015, 147.4069977]",6
75,"[144.1439972, 151.8390045, 162.9219971]",61,"[154.4859924, 137.5749969, 149.378006]",4
75,"[144.1439972, 151.8390045, 162.9219971]",62,"[155.1399994, 128.4019928, 151.8249969]",9
75,"[144.1439972, 151.8390045, 162.9219971]",63,"[156.1549988, 120.0169983, 153.4470062]",11
75,"[144.1439972, 151.8390045, 162.9219971]",64,"[157.9980011, 105.8190002, 154.4190063]",1
75,"[144.1439972, 151.8390045, 162.9219971]",67,"[150.8910065, 152.9409943, 152.048996]",1
75,"[144.1439972, 151.8390045, 162.9219971]",68,"[149.654007, 142.7079926, 152.904007]",1
75,"[144.1439972, 151.8390045, 162.9219971]",69,"[152.173996, 131.003006, 157.151001]",3
75,"[144.1439972, 151.8390045, 162.9219971]",70,"[151.7799988, 123.7529984, 158.2429962]",12
75,"[144.1439972, 151.8390045, 162.9219971]",72,"[156.5449982, 102.3290024, 159.7810059]",15
75,"[144.1439972, 151.8390045, 162.9219971]",74,"[143.0890045, 162.6399994, 158.6560059]",15
75,"[144.1439972, 151.8390045, 162.9219971]",76,"[148.2059937, 142.6670074, 160.7960052]",13
75,"[144.1439972, 151.8390045, 162.9219971]",77,"[147.1609955, 134.2330017, 165.076004]",7
75,"[144.1439972, 151.8390045, 162.9219971]",78,"[150.5050049, 122.2490005, 165.6860046]",10
75,"[144.1439972, 151.8390045, 162.9219971]",79,"[151.3110046, 110.5469971, 164.7810059]",7
75,"[144.1439972, 151.8390045, 162.9219971]",80,"[153.977005, 99.99990082, 164.8159943]",4
75,"[144.1439972, 151.8390045, 162.9219971]",81,"[131.3990021, 172.6230011, 161.6049957]",9
75,"[144.1439972, 151.8390045, 162.9219971]",82,"[138.1589966, 161.0829926, 165.0639954]",9
75,"[144.1439972, 151.8390045, 162.9219971]",83,"[140.5249939, 148.4060059, 167.2109985]",68
75,"[144.1439972, 151.8390045, 162.9219971]",84,"[142.7519989, 136.5160065, 168.7149963]",33
75,"[144.1439972, 151.8390045, 162.9219971]",85,"[142.0429993, 130.0619965, 169.8990021]",7
75,"[144.1439972, 151.8390045, 162.9219971]",86,"[145.1690063, 114.9560013, 171.4060059]",1
75,"[144.1439972, 151.8390045, 162.9219971]",87,"[146.7590027, 103.5790024, 170.7570038]",3
75,"[144.1439972, 151.8390045, 162.9219971]",88,"[147.7610016, 94.17849731, 171.5590057]",3
75,"[144.1439972, 151.8390045, 162.9219971]",89,"[128.6710052, 165.6470032, 169.845993]",5
75,"[144.1439972, 151.8390045, 162.9219971]",90,"[133.4210052, 161.3540039, 169.8049927]",5
75,"[144.1439972, 151.8390045, 162.9219971]",91,"[137.1580048, 147.8760071, 171.6820068]",20
75,"[144.1439972, 151.8390045, 162.9219971]",92,"[140.1150055, 132.2189941, 171.2709961]",37
75,"[144.1439972, 151.8390045, 162.9219971]",93,"[137.6660004, 123.0029984, 177.147995]",13
75,"[144.1439972, 151.8390045, 162.9219971]",94,"[140.3159943, 109.0910034, 177.4259949]",1
75,"[144.1439972, 151.8390045, 162.9219971]",95,"[142.2890015, 98.17539978, 177.878006]",2
75,"[144.1439972, 151.8390045, 162.9219971]",96,"[143.9230042, 88.27010345, 177.401001]",1
76,"[148.2059937, 142.6670074, 160.7960052]",39,"[152.2220001, 68.46289825, 157.4160004]",5
76,"[148.2059937, 142.6670074, 160.7960052]",40,"[150.8509979, 71.82060242, 164.5240021]",1
76,"[148.2059937, 142.6670074, 160.7960052]",41,"[144.4600067, 172.7590027, 126.1689987]",1
76,"[148.2059937, 142.6670074, 160.7960052]",48,"[160.5249939, 110.7419968, 140.3540039]",1
76,"[148.2059937, 142.6670074, 160.7960052]",52,"[153.1410065, 150.4570007, 139.9400024]",2
76,"[148.2059937, 142.6670074, 160.7960052]",55,"[158.6190033, 123.2190018, 146.7550049]",1
76,"[148.2059937, 142.6670074, 160.7960052]",57,"[143.9880066, 174.8549957, 137.7160034]",2
76,"[148.2059937, 142.6670074, 160.7960052]",58,"[146.345993, 165.3130035, 141.4450073]",3
76,"[148.2059937, 142.6670074, 160.7960052]",59,"[151.7429962, 155.5279999, 144.3860016]",2
76,"[148.2059937, 142.6670074, 160.7960052]",60,"[151.2940063, 145.7890015, 147.4069977]",3
76,"[148.2059937, 142.6670074, 160.7960052]",61,"[154.4859924, 137.5749969, 149.378006]",1
76,"[148.2059937, 142.6670074, 160.7960052]",62,"[155.1399994, 128.4019928, 151.8249969]",1
76,"[148.2059937, 142.6670074, 160.7960052]",63,"[156.1549988, 120.0169983, 153.4470062]",2
76,"[148.2059937, 142.6670074, 160.7960052]",64,"[157.9980011, 105.8190002, 154.4190063]",1
76,"[148.2059937, 142.6670074, 160.7960052]",70,"[151.7799988, 123.7529984, 158.2429962]",3
76,"[148.2059937, 142.6670074, 160.7960052]",72,"[156.5449982, 102.3290024, 159.7810059]",6
76,"[148.2059937, 142.6670074, 160.7960052]",75,"[144.1439972, 151.8390045, 162.9219971]",8
76,"[148.2059937, 142.6670074, 160.7960052]",77,"[147.1609955, 134.2330017, 165.076004]",1
76,"[148.2059937, 142.6670074, 160.7960052]",78,"[150.5050049, 122.2490005, 165.6860046]",2
76,"[148.2059937, 142.6670074, 160.7960052]",79,"[151.3110046, 110.5469971, 164.7810059]",5
76,"[148.2059937, 142.6670074, 160.7960052]",80,"[153.977005, 99.99990082, 164.8159943]",2
76,"[148.2059937, 142.6670074, 160.7960052]",81,"[131.3990021, 172.6230011, 161.6049957]",4
76,"[148.2059937, 142.6670074, 160.7960052]",82,"[138.1589966, 161.0829926, 165.0639954]",2
76,"[148.2059937, 142.6670074, 160.7960052]",83,"[140.5249939, 148.4060059, 167.2109985]",11
76,"[148.2059937, 142.6670074, 160.7960052]",84,"[142.7519989, 136.5160065, 168.7149963]",20
76,"[148.2059937, 142.6670074, 160.7960052]",85,"[142.0429993, 130.0619965, 169.8990021]",2
76,"[148.2059937, 142.6670074, 160.7960052]",87,"[146.7590027, 103.5790024, 170.7570038]",1
76,"[148.2059937, 142.6670074, 160.7960052]",88,"[147.7610016, 94.17849731, 171.5590057]",1
76,"[148.2059937, 142.6670074, 160.7960052]",89,"[128.6710052, 165.6470032, 169.845993]",1
76,"[148.2059937, 142.6670074, 160.7960052]",90,"[133.4210052, 161.3540039, 169.8049927]",1
76,"[148.2059937, 142.6670074, 160.7960052]",91,"[137.1580048, 147.8760071, 171.6820068]",3
76,"[148.2059937, 142.6670074, 160.7960052]",92,"[140.1150055, 132.2189941, 171.2709961]",7
76,"[148.2059937, 142.6670074, 160.7960052]",93,"[137.6660004, 123.0029984, 177.147995]",2
76,"[148.2059937, 142.6670074, 160.7960052]",95,"[142.2890015, 98.17539978, 177.878006]",1
76,"[148.2059937, 142.6670074, 160.7960052]",96,"[143.9230042, 88.27010345, 177.401001]",1
